"INTERNATIONAL LABOUR ORGANIZATION Geneva"
"LABORSTA Labour Statistics Database"
"Copyright International Labour Organization 1998-2014"
""
"Selection:","Years: 1999-2008"
"","Country(ies): AT BR CH CN DE EG FR GB HK IT JP LU NL PT RU SA SG US VG VI"
"","Group of topics: Main statistics (annual) "
"","Table: 2B Total employment, by economic activity (Thousands)"
"","Extracted on 12/05/2014"


COUNTRY,CODE COUNTRY,SOURCE,CODE SOURCE,SOURCE_ID,SUBJECT,CODE SUBJECT,TYPE OF DATA,CODE TYPE OF DATA,WORKER COVERAGE,CODE WORKER COVERAGE,SEX,CODE SEX,TABLE,CODE TABLE,CLASSIFICATION,CODE CLASSIFICATION,SUB-CLASSIFICATION,CODE SUB-CLASSIFICATION,D1999,D2000,D2001,D2002,D2003,D2004,D2005,D2006,D2007,D2008,NOTES,
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",,1627.91,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",,2918.457,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",,458.501,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",,2546.652,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",,2204.241,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",,845.937,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",,598.538,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",,1104.286,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",,376.268,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Q Extra¬Territorial Organizations and Bodies","17_",,1.387,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",,533.449,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",,24769.8,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",,2594.521,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","B Fishing","02_",,28.979,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","C Mining and Quarrying","03_",,16.866,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",,2755.84,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",,53.837,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",,170.998,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",,3642.097,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",,1443.904,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",,400.359,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",,365.207,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",,1217.15,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",,1318.626,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",,2976.451,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",,1553.368,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",,1287.766,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",,4640.001,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Q Extra¬Territorial Organizations and Bodies","17_",,1.452,,,,,,,,,"August. ",
"Brazil","BR","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",,302.374,,,,,,,,,"August. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","Total","00_",71676,,75458,78180,79251,,,,,,"Persons aged 10 years and over. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","1 Agriculture, Hunting, Forestry and Fishing","01_",17372,,15534,,,,,,,,"Persons aged 10 years and over. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","2 Mining and Quarrying","02_",783,,844,,,,,,,,"Persons aged 10 years and over. Including electricity, gas, water and sanitary services. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","3 Manufacturing","03_",8279,,9300,,,,,,,,"Persons aged 10 years and over. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","5 Construction","05_",4743,,4922,,,,,,,,"Persons aged 10 years and over. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","6 Wholesale and Retail Trade and Restaurants and Hotels","06_",9618,,10785,,,,,,,,"Persons aged 10 years and over. Excluding restaurants and hotels. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","7 Transport, Storage and Communication","07_",2815,,3168,,,,,,,,"Persons aged 10 years and over. Excluding storage. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","8 Financing, Insurance, Real Estate and Business Services","08_",1344,,1341,,,,,,,,"Persons aged 10 years and over. Including international and other extra-territorial bodies and activities not adequately defined. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.2","I2","9 Community, Social and Personal Services","09_",26721,,29564,,,,,,,,"Persons aged 10 years and over. Including restaurants, hotels and storage; excluding sanitary services and international bodies. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.2","I2","Total","00_",42813,,44748,45877,46401,,,,,,"Persons aged 10 years and over. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.2","I2","1 Agriculture, Hunting, Forestry and Fishing","01_",11470,,10577,,,,,,,,"Persons aged 10 years and over. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.2","I2","2 Mining and Quarrying","02_",657,,712,,,,,,,,"Persons aged 10 years and over. Including electricity, gas, water and sanitary services. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.2","I2","3 Manufacturing","03_",5849,,6516,,,,,,,,"Persons aged 10 years and over. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.2","I2","5 Construction","05_",4558,,4791,,,,,,,,"Persons aged 10 years and over. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.2","I2","6 Wholesale and Retail Trade and Restaurants and Hotels","06_",5731,,6299,,,,,,,,"Persons aged 10 years and over. Excluding restaurants and hotels. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.2","I2","7 Transport, Storage and Communication","07_",2542,,2877,,,,,,,,"Persons aged 10 years and over. Excluding storage. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.2","I2","8 Financing, Insurance, Real Estate and Business Services","08_",844,,817,,,,,,,,"Persons aged 10 years and over. Including international and other extra-territorial bodies and activities not adequately defined. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
"Brazil","BR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.2","I2","9 Community, Social and Personal Services","09_",11162,,12159,,,,,,,,"Persons aged 10 years and over. Including restaurants, hotels and storage; excluding sanitary services and international bodies. Excluding rural population of Rondônia, Acre, Amazonas, Roraima, Pará and Amapá. September. ",
