"INTERNATIONAL LABOUR ORGANIZATION Geneva"
"LABORSTA Labour Statistics Database"
"Copyright International Labour Organization 1998-2014"
""
"Selection:","Years: 1999-2008"
"","Country(ies): AD AE AF AG AI AL AM AN AO AR AS AT AU AW AZ BA BB BD BE BF BG BH BI BJ BM BN BO BR BS BT BW BY BZ C1 CA CD CF CG CH CI CK CL CM CN CO CR CS CU CV CY CZ D1 D2 D3 DE DJ DK DM DO DZ E1 EC EE EG EH ER ES ET FI FJ FK FO FR GA GB GD GE GF GG GH GI GL GM GN GP GQ GR GT GU GW GY HK HN HR HT HU ID IE IL IM IN IQ IR IS IT JE JG JM JO JP KE KG KH KI KM KN KP KR KS KW KY KZ LA LB LC LI LK LR LS LT LU LV LY M1 M2 M3 MA MC MD ME MG MH MK ML MM MN MO MP MQ MR MS MT MU MV MW MX MY MZ NA NC NE NF NG NI NL NO NP NR NU NZ OM PA PE PF PG PH PK PL PM PR PS PT PW PY QA RE RO RS RU RW SA SB SC SD SE SG SH SI SK SL SM SN SO SR ST SU SV SY SZ T1 T2 TC TD TG TH TJ TK TL TM TN TO TR TT TV TW TZ UA UG US UY UZ VC VE VG VI VN VU WF WS Y1 Y2 Y3 YE ZA ZM ZW"
"","Group of topics: Main statistics (annual) "
"","Table: 2B Total employment, by economic activity (Thousands)"
"","Extracted on 12/05/2014"


COUNTRY,CODE COUNTRY,SOURCE,CODE SOURCE,SOURCE_ID,SUBJECT,CODE SUBJECT,TYPE OF DATA,CODE TYPE OF DATA,WORKER COVERAGE,CODE WORKER COVERAGE,SEX,CODE SEX,TABLE,CODE TABLE,CLASSIFICATION,CODE CLASSIFICATION,SUB-CLASSIFICATION,CODE SUB-CLASSIFICATION,D1999,D2000,D2001,D2002,D2003,D2004,D2005,D2006,D2007,D2008,NOTES,
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",,,0.802,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",,,0.259,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",,,0.631,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",,,0.279,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",,,0.06,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",,,0.199,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",,,0.308,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",,,0.051,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",,,0.033,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",,,0.084,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",,,0.037,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",,,0.042,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",,,2.629,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",,,0.014,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","B Fishing","02_",,,0.005,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","C Mining and Quarrying","03_",,,0.002,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",,,0.05,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",,,0.018,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",,,0.027,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",,,0.299,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",,,0.957,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",,,0.102,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",,,0.14,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",,,0.114,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",,,0.354,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",,,0.191,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",,,0.106,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",,,0.079,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",,,0.127,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",,,0.044,,,,,,,,"Excluding armed forces. Persons aged 15 years and over. May. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",6.18,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A¬C","02B",0.14,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",0.34,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",0.13,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",0.795,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",0.48,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",1.425,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",0.47,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J¬K","10A",0.42,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",0.54,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M¬N","13A",0.505,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",0.11,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",0.22,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",0.59,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",3.285,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A¬C","02B",0.11,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",0.22,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",0.09,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",0.765,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",0.18,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",0.615,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",0.395,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J¬K","10A",0.125,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",0.265,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
"Anguilla","AI","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M¬N","13A",0.075,,,,,,,,,,"Civilian labour force employed. Persons aged 15 years and over. 1999: September. ",
